Course Section,Course Subject,Course Number,Section Number,Section Status,Enrolled/Capacity,All Instructors,Units,Meeting Patterns,Locations,Course Tags,Instructional Format,Delivery Mode,Start Date,End Date,Academic Period,Overlapping Course(s)
CHEM 12-6 - General Chemistry II L and L,Chemistry,12,6,Open,0/20,,5,T | 8:20 AM - 11:10 AM,RM 1304 SCDI,Core Explorations :: Natural Science,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 12-7 - General Chemistry II L and L,Chemistry,12,7,Open,0/20,,5,T | 12:10 PM - 3:00 PM,RM 1304 SCDI,Core Explorations :: Natural Science,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 12-8 - General Chemistry II L and L,Chemistry,12,8,Open,0/20,,5,T | 12:10 PM - 3:00 PM,RM 1307 SCDI,Core Explorations :: Natural Science,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 12-9 - General Chemistry II L and L,Chemistry,12,9,Open,0/20,,5,T | 3:20 PM - 6:10 PM,RM 1307 SCDI,Core Explorations :: Natural Science,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 12-10 - General Chemistry II L and L,Chemistry,12,10,Open,0/20,Robin Grotjahn,5,W | 2:15 PM - 5:05 PM,RM 1307 SCDI,Core Explorations :: Natural Science,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 12-11 - General Chemistry II L and L,Chemistry,12,11,Open,0/20,,5,W | 2:15 PM - 5:05 PM,RM 1304 SCDI,Core Explorations :: Natural Science,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 12-12 - General Chemistry II L and L,Chemistry,12,12,Open,0/20,Robin Grotjahn,5,W | 5:30 PM - 8:20 PM,RM 1307 SCDI,Core Explorations :: Natural Science,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 12-13 - General Chemistry II L and L,Chemistry,12,13,Open,0/20,,5,Th | 12:10 PM - 3:00 PM,RM 1307 SCDI,Core Explorations :: Natural Science,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 12-14 - General Chemistry II L and L,Chemistry,12,14,Open,0/20,,5,Th | 12:10 PM - 3:00 PM,RM 1304 SCDI,Core Explorations :: Natural Science,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 12-15 - General Chemistry II L and L,Chemistry,12,15,Open,0/22,,5,F | 2:15 PM - 5:05 PM,RM 1304 SCDI,Core Explorations :: Natural Science,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 12-16 - General Chemistry II L and L,Chemistry,12,16,Open,0/22,,5,W | 5:30 PM - 8:20 PM,RM 1304 SCDI,Core Explorations :: Natural Science,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 12H-1 - General Chemistry II L and L: Honors,Chemistry,12H,1,Closed,0/0,Meaghan Deegan,5,M W F | 10:30 AM - 11:35 AM,Rm 225 Heafey Hall,Core Explorations :: Natural Science,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 12H-2 - General Chemistry II L and L: Honors,Chemistry,12H,2,Closed,0/0,Meaghan Deegan,5,T | 2:15 PM - 6:15 PM,RM 1311 SCDI,Core Explorations :: Natural Science,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 12R-1 - General Chemistry II Recitation,Chemistry,12R,1,Open,0/48,Steven Suljak,0.5,T | 6:00 PM - 7:05 PM,RM 2302 SCDI,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 12R-2 - General Chemistry II Recitation,Chemistry,12R,2,Open,0/48,Steven Suljak,0.5,T | 7:15 PM - 8:20 PM,RM 2302 SCDI,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 15-1 - Introduction to Research,Chemistry,15,1,Open,0/12,Steven Suljak,2,M | 2:15 PM - 5:05 PM,RM 2114 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 32-1 - Organic Chemistry II (-),Chemistry,32,1,Open,0/38,Michael Carrasco,5,T Th | 10:20 AM - 12:00 PM,RM 3115 SCDI,Pathways :: Paradigm Shifts and the Nature of Human Knowing,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 32-2 - Organic Chemistry II (-),Chemistry,32,2,Open,0/12,Michael Carrasco,5,Th | 12:10 PM - 3:00 PM,RM 2114 SCDI,Pathways :: Paradigm Shifts and the Nature of Human Knowing,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 32-3 - Organic Chemistry II (-),Chemistry,32,3,Open,0/12,Michael Carrasco,5,Th | 3:20 PM - 6:10 PM,RM 2114 SCDI,Pathways :: Paradigm Shifts and the Nature of Human Knowing,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 32-4 - Organic Chemistry II (-),Chemistry,32,4,Open,0/12,,5,F | 2:15 PM - 5:05 PM,RM 2114 SCDI,Pathways :: Paradigm Shifts and the Nature of Human Knowing,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 33-1 - Organic Chemistry III (-),Chemistry,33,1,Open,0/40,Benjamin Stokes,5,M W F | 9:15 AM - 10:20 AM,Rm 220 Alumni Science Hall,"Pathways :: Paradigm Shifts and the Nature of Human Knowing

Pathways :: Values in Science and Technology",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 33-2 - Organic Chemistry III (-),Chemistry,33,2,Open,0/40,Benjamin Stokes,5,M W F | 10:30 AM - 11:35 AM,Rm 220 Alumni Science Hall,"Pathways :: Paradigm Shifts and the Nature of Human Knowing

Pathways :: Values in Science and Technology",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 33-3 - Organic Chemistry III (-),Chemistry,33,3,Open,0/40,Amelia Fuller,5,T Th | 10:20 AM - 12:00 PM,RM 3302 SCDI,"Pathways :: Paradigm Shifts and the Nature of Human Knowing

Pathways :: Values in Science and Technology",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 33-4 - Organic Chemistry III (-),Chemistry,33,4,Open,0/15,Beatrice Ruhland,5,T | 8:20 AM - 11:10 AM,RM 2109 SCDI,"Pathways :: Paradigm Shifts and the Nature of Human Knowing

Pathways :: Values in Science and Technology",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 33-5 - Organic Chemistry III (-),Chemistry,33,5,Open,0/15,Beatrice Ruhland,5,T | 12:10 PM - 3:00 PM,RM 2109 SCDI,"Pathways :: Paradigm Shifts and the Nature of Human Knowing

Pathways :: Values in Science and Technology",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 33-6 - Organic Chemistry III (-),Chemistry,33,6,Open,0/15,Beatrice Ruhland,5,T | 3:20 PM - 6:10 PM,RM 2109 SCDI,"Pathways :: Paradigm Shifts and the Nature of Human Knowing

Pathways :: Values in Science and Technology",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 33-7 - Organic Chemistry III (-),Chemistry,33,7,Closed,0/0,Amelia Fuller,5,T | 1:15 PM - 4:10 PM,RM 2114 SCDI,"Pathways :: Paradigm Shifts and the Nature of Human Knowing

Pathways :: Values in Science and Technology",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 33-8 - Organic Chemistry III (-),Chemistry,33,8,Open,0/15,,5,W | 2:15 PM - 5:05 PM,RM 2114 SCDI,"Pathways :: Paradigm Shifts and the Nature of Human Knowing

Pathways :: Values in Science and Technology",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 33-9 - Organic Chemistry III (-),Chemistry,33,9,Open,0/15,Beatrice Ruhland,5,W | 2:15 PM - 5:05 PM,RM 2109 SCDI,"Pathways :: Paradigm Shifts and the Nature of Human Knowing

Pathways :: Values in Science and Technology",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 33-10 - Organic Chemistry III (-),Chemistry,33,10,Open,0/15,Beatrice Ruhland,5,W | 5:30 PM - 8:20 PM,RM 2109 SCDI,"Pathways :: Paradigm Shifts and the Nature of Human Knowing

Pathways :: Values in Science and Technology",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 33-11 - Organic Chemistry III (-),Chemistry,33,11,Open,0/15,,5,Th | 3:20 PM - 6:10 PM,RM 2109 SCDI,"Pathways :: Paradigm Shifts and the Nature of Human Knowing

Pathways :: Values in Science and Technology",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 33M-1 - Organic Chemistry III Lab - Majors,Chemistry,33M,1,Closed,0/0,Amelia Fuller,0.5,T | 12:10 PM - 1:15 PM,RM 2114 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 111-1 - Instrumental Analysis,Chemistry,111,1,Open,0/28,Steven Suljak,5,M W F | 11:45 AM - 12:50 PM,RM 1301 SCDI,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 111-2 - Instrumental Analysis,Chemistry,111,2,Open,0/14,Paul Abbyad,5,T | 12:10 PM - 4:10 PM,RM 2206B SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 111-3 - Instrumental Analysis,Chemistry,111,3,Open,0/14,Hoda Mirafzal,5,Th | 12:10 PM - 4:10 PM,RM 2206B SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 115-1 - Chemistry Seminar,Chemistry,115,1,Open,0/48,Robin Grotjahn,0.5,F | 4:00 PM - 5:00 PM,Rm 104 Kenna Hall,,Seminar,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 142-1 - Biochemistry II,Chemistry,142,1,Open,0/26,Linda Brunauer,5,M W F | 1:00 PM - 2:05 PM,Rm 120 Alumni Science Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 152-1 - Chemical Thermodynamics,Chemistry,152,1,Open,0/30,Robin Grotjahn,5,T Th | 10:20 AM - 12:00 PM,Rm 309 Lucas Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHIN 2-1 - Introduction to Chinese Language and Chinese-Speaking Cultures II (-),Chinese,2,1,Open,0/22,Yujie Ge,4,M W F | 11:45 AM - 12:50 PM,Rm 216 Kenna Hall,Core Foundations :: Second Language: Business and Natural Sciences,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHIN 2-2 - Introduction to Chinese Language and Chinese-Speaking Cultures II (-),Chinese,2,2,Open,0/22,Yujie Ge,4,M W F | 1:00 PM - 2:05 PM,Rm 216 Kenna Hall,Core Foundations :: Second Language: Business and Natural Sciences,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
"CHIN 11A-1 - Cultures & Ideas I (Heroes, Villains, Gods, and Monsters in Sinophone Cultures from a Global Perspective)",Chinese,11A,1,Open,0/25,Hsin-hung Yeh | Hsin-hung Yeh,4,M W F | 10:30 AM - 11:35 AM,Rm 007 Casa Italiana Residence,Core Foundations :: Cultures and Ideas 1,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHIN 22-1 - Chinese Language and Chinese-Speaking Cultures II (-),Chinese,22,1,Open,0/22,Hsin-hung Yeh | Hsin-hung Yeh,4,M W F | 11:45 AM - 12:50 PM,Rm 007 Casa Italiana Residence,"Core Foundations :: Second Language: Arts and Social Sciences

Core Foundations :: Second Language: Business and Natural Sciences",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHIN 101-1 - Advanced Chinese II (-),Chinese,101,1,Open,0/22,Yujie Ge,5,M W F | 3:30 PM - 4:35 PM,Rm 216 Kenna Hall,"Core Foundations :: Second Language: Arts and Social Sciences

Core Foundations :: Second Language: Business and Natural Sciences",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHIN 126-1 - Sinophone Pop Culture in a Global Context,Chinese,126,1,Open,0/22,Hsin-hung Yeh | Hsin-hung Yeh,5,M W F | 1:00 PM - 2:05 PM,Rm 164 Graham Hall,Core Explorations :: Cultures and Ideas 3,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHST 3-1 - Child Studies,Child Studies,3,1,Open,0/35,Elizabeth Day,4,M W F | 8:00 AM - 9:05 AM,Rm 164 Graham Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHST 4-1 - Cultural Competence and Humility with Children and Families,Child Studies,4,1,Open,0/35,Brita Bookser,4,T Th | 2:00 PM - 3:40 PM,RM 3116 SCDI,"Core Explorations :: Civic Engagement

Core Explorations :: Diversity: US Perspectives

Pathways :: Democracy",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHST 11-1 - Quantitative Research Methods and Statistics,Child Studies,11,1,Open,0/22,Brita Bookser,4,T Th | 3:50 PM - 5:30 PM,RM 3301 SCDI,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHST 12-1 - Qualitative Research Methods in Child Studies,Child Studies,12,1,Open,0/22,Omar Davila | Omar Davila,4,T Th | 12:10 PM - 1:50 PM,Rm 201 O'Connor Hall,"Pathways :: Race, Place and Social Inequalities",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
"CHST 75-1 - Science, Technology and Educational Innovation",Child Studies,75,1,Open,0/35,Elizabeth Day,4,M W F | 9:15 AM - 10:20 AM,Rm 164 Graham Hall,"Core Explorations :: Science, Technology and Society

Pathways :: Children, Family and Society

Pathways :: Design Thinking

Pathways :: The Digital Age

Pathways :: Values in Science and Technology",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHST 104-1 - Advocacy for Children,Child Studies,104,1,Open,0/30,Eric Handy,5,M W F | 3:30 PM - 4:35 PM,Rm 164 Graham Hall,"Pathways :: Children, Family and Society",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHST 106-1 - Urban Education and Multiculturalism,Child Studies,106,1,Open,0/30,Eric Handy,5,M W F | 4:45 PM - 5:50 PM,Rm 164 Graham Hall,"Core Explorations :: Diversity: US Perspectives

Core Integrations :: Experiential Learning for Social Justice

Pathways :: Children, Family and Society

Pathways :: Race, Place and Social Inequalities

Pathways :: Sustainability",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,CHST 106-/ETHN 150-1
CHST 180-1 - Internship in Child Studies,Child Studies,180,1,Open,0/22,Elizabeth Day,5,M W F | 11:45 AM - 12:50 PM,Rm 164 Graham Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHST 182-1 - Senior Capstone 2,Child Studies,182,1,Open,0/28,Brett Solomon,5,T Th | 8:30 AM - 10:10 AM,Rm 310 Alumni Science Hall,,Research,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHST 196-1 - Future Teachers Project Seminar,Child Studies,196,1,Open,0/20,Omar Davila | Omar Davila,1,T | 4:45 PM - 5:45 PM,Rm 204 O'Connor Hall,,Seminar,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CLAS 2-1 - Introductory Latin 2: Fire and Lust in Ancient Rome,Classics,2,1,Open,0/22,Daniel Turkeltaub,4,M W F | 10:30 AM - 11:35 AM,Rm 103 O'Connor Hall,Core Foundations :: Second Language: Business and Natural Sciences,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CLAS 11A-1 - Cultures and Ideas I (Ancient Spaces),Classics,11A,1,Open,0/25,Carolynn Roncaglia,4,M W F | 1:00 PM - 2:05 PM,Rm 104 O'Connor Hall,Core Foundations :: Cultures and Ideas 1,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CLAS 11A-2 - Cultures and Ideas I (Gods & Mortals),Classics,11A,2,Open,0/25,Katherine Melberg,4,T Th | 2:00 PM - 3:40 PM,Rm 109 O'Connor Hall,Core Foundations :: Cultures and Ideas 1,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CLAS 11A-3 - Cultures and Ideas I (Gods & Mortals),Classics,11A,3,Open,0/25,Katherine Melberg,4,T Th | 3:50 PM - 5:30 PM,Rm 109 O'Connor Hall,Core Foundations :: Cultures and Ideas 1,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CLAS 12A-1 - Cultures and Ideas II (Creating Barbarians),Classics,12A,1,Closed,25/0,Jordan Cohen,4,M W F | 9:15 AM - 10:20 AM,Rm 109 O'Connor Hall,Core Foundations :: Cultures and Ideas 2,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CLAS 12A-2 - Cultures and Ideas II (Gods & Mortals),Classics,12A,2,Closed,24/0,Katherine Melberg,4,T Th | 10:20 AM - 12:00 PM,Rm 204 O'Connor Hall,Core Foundations :: Cultures and Ideas 2,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CLAS 22-1 - Greek Myth Through Introductory Greek II,Classics,22,1,Open,0/25,Jordan Cohen,4,M W F | 10:30 AM - 11:35 AM,Rm 109 O'Connor Hall,Core Foundations :: Second Language: Business and Natural Sciences,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CLAS 61-1 - Ancient Empires,Classics,61,1,Open,0/25,Nicholas Lindberg,4,T Th | 2:00 PM - 3:40 PM,Rm 209 O'Connor Hall,Core Explorations :: Cultures and Ideas 3,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CLAS 64-1 - Sacred Treasures of the Ancient Mediterranean and Middle East,Classics,64,1,Open,0/25,Carolynn Roncaglia,4,M W F | 2:15 PM - 3:20 PM,Rm 208 Edward M. Dowd Art & Art History,"Core Explorations :: Religion, Theology and Culture 2",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,CLAS 64-/ARTH 20-1
"CLAS 108-1 - Classical Greek History: Tyrants, Traitors, and Rebels (-)",Classics,108,1,Open,0/25,Nicholas Lindberg,5,M W F | 11:45 AM - 12:50 PM,Rm 107 O'Connor Hall,"Core Explorations :: Civic Engagement

Pathways :: Democracy",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,CLAS 108-/HIST 108-1
CLAS 129-1 - The Roman Novel (-),Classics,129,1,Open,0/22,Daniel Turkeltaub,5,T Th | 5:40 PM - 7:20 PM,Rm 103 O'Connor Hall,"Core Foundations :: Second Language: Arts and Social Sciences

Core Foundations :: Second Language: Business and Natural Sciences",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,CLAS 129-/CLAS 129M-1
CLAS 129M-1 - Roman Novel (Advanced) (-),Classics,129M,1,Open,0/22,Daniel Turkeltaub,5,T Th | 5:40 PM - 7:20 PM,Rm 103 O'Connor Hall,"Core Foundations :: Second Language: Arts and Social Sciences

Core Foundations :: Second Language: Business and Natural Sciences",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,CLAS 129M-/CLAS 129-1
CLAS 155-1 - Plato,Classics,155,1,Open,0/22,Elizabeth Crofton-Sleigh | Lissa Crofton-Sleigh,5,T Th | 7:30 PM - 9:10 PM,Rm 103 O'Connor Hall,"Core Foundations :: Second Language: Arts and Social Sciences

Core Foundations :: Second Language: Business and Natural Sciences",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,CLAS 155-/CLAS 155M-1
CLAS 155M-1 - Plato (Advanced),Classics,155M,1,Open,0/22,Elizabeth Crofton-Sleigh | Lissa Crofton-Sleigh,5,T Th | 7:30 PM - 9:10 PM,Rm 103 O'Connor Hall,"Core Foundations :: Second Language: Arts and Social Sciences

Core Foundations :: Second Language: Business and Natural Sciences",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,CLAS 155M-/CLAS 155-1
CLAS 174-1 - Eureka! Exploring the Body in Ancient Greece and Rome,Classics,174,1,Open,0/25,Jordan Cohen,5,T Th | 3:50 PM - 5:30 PM,Rm 103 O'Connor Hall,"Core Explorations :: Science, Technology and Society",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
COMM 1-1 - Communication in Everyday Life (-),Communication,1,1,Open,0/35,Ryan Lescure,4,T Th | 12:10 PM - 1:50 PM,Rm 133 Vari Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
COMM 1-2 - Communication in Everyday Life (-),Communication,1,2,Open,0/35,Ari Perez Montes,4,M W F | 11:45 AM - 12:50 PM,Rm 133 Vari Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
COMM 2-1 - Public Speaking (-),Communication,2,1,Open,0/22,Andrew Ishak,4,T Th | 10:20 AM - 12:00 PM,Rm 128 Vari Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
COMM 2-2 - Public Speaking (-),Communication,2,2,Open,0/22,Ari Perez Montes,4,M W F | 9:15 AM - 10:20 AM,Rm 129 Vari Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
COMM 2-3 - Public Speaking (-),Communication,2,3,Open,0/22,. Sunwolf,4,M W F | 10:30 AM - 11:35 AM,Rm 134 Vari Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
COMM 3-1 - Digital Storytelling,Communication,3,1,Open,0/32,Emily Reese,4,T Th | 10:20 AM - 12:00 PM,Rm 107 Kenna Hall,"Pathways :: Cinema Studies

Pathways :: The Digital Age",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
COMM 3-2 - Digital Storytelling,Communication,3,2,Open,0/32,Charlotta Kratz,4,T Th | 3:50 PM - 5:30 PM,Rm 107 Kenna Hall,"Pathways :: Cinema Studies

Pathways :: The Digital Age",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
COMM 4-1 - Approaches to Communication Research,Communication,4,1,Open,0/32,Jennifer Braddock,4,M W F | 10:30 AM - 11:35 AM,Rm 359 Alumni Science Hall,Core Explorations :: Social Science,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
COMM 4-2 - Approaches to Communication Research,Communication,4,2,Open,0/32,Jennifer Braddock,4,M W F | 11:45 AM - 12:50 PM,RM 3302 SCDI,Core Explorations :: Social Science,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
COMM 10-1 - Interpersonal Communication,Communication,10,1,Open,0/35,Hsin-I Cheng,4,M W F | 1:00 PM - 2:05 PM,Rm 133 Vari Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
COMM 12-1 - Technology and Communication (-),Communication,12,1,Open,0/32,Jennifer Braddock,4,M W F | 8:00 AM - 9:05 AM,Rm 107 Kenna Hall,"Core Explorations :: Science, Technology and Society

Pathways :: Design Thinking

Pathways :: The Digital Age

Pathways :: Values in Science and Technology",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
COMM 30-1 - Digital Filmmaking,Communication,30,1,Open,0/24,Emily Reese,5,T Th | 2:00 PM - 3:40 PM,Rm 109 Vari Hall,"Core Explorations :: Arts

Pathways :: Cinema Studies",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
COMM 30-2 - Digital Filmmaking,Communication,30,2,Open,0/24,Nicole Opper | Nico Opper,5,T Th | 12:10 PM - 1:50 PM,Rm 109 Vari Hall,"Core Explorations :: Arts

Pathways :: Cinema Studies",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
COMM 30-3 - Digital Filmmaking,Communication,30,3,Open,0/12,Jason Wolos,5,W | 10:30 AM - 12:30 PM,Rm 102 Vari Hall,"Core Explorations :: Arts

Pathways :: Cinema Studies",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
COMM 30-4 - Digital Filmmaking,Communication,30,4,Open,0/12,Michele Sieglitz,5,W | 1:00 PM - 3:00 PM,Rm 102 Vari Hall,"Core Explorations :: Arts

Pathways :: Cinema Studies",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
COMM 30-5 - Digital Filmmaking,Communication,30,5,Open,0/12,Jason Wolos,5,Th | 10:20 AM - 12:00 PM,Rm 102 Vari Hall,"Core Explorations :: Arts

Pathways :: Cinema Studies",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
COMM 30-6 - Digital Filmmaking,Communication,30,6,Open,0/12,Jason Wolos,5,F | 10:30 AM - 12:30 PM,Rm 102 Vari Hall,"Core Explorations :: Arts

Pathways :: Cinema Studies",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
COMM 50-1 - Media and Technology Studies,Communication,50,1,Open,0/35,Olivia Gonzalez,4,T Th | 10:20 AM - 12:00 PM,Rm 135 Vari Hall,"Core Explorations :: Science, Technology and Society

Pathways :: The Digital Age",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
